track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Infinity - Dubdogz & Bhaskar Edit,Dubdogz;Bhaskar,123.979,0.57,0.723,0.575,0.00412,0.00183,0.0862,0.0429,-8.589,196000.0,rnb_brasil,1,0.6391316666666667,0.7441099999999999,0.7776261937244201,0.99817,2.0,0.85685,0.6496109999999999,0.008240000000000025,1.0
Bola Outro,Sotam,100.193,0.449,0.819,0.719,0.652,2.04e-06,0.139,0.229,-8.773,163000.0,rnb_brasil,1,0.6111883333333333,0.7998700000000001,0.5416164053075996,0.99999796,1.0,0.8537833333333334,0.686087,0.696,1.0
Favela Sinistra,Trilha Sonora do Gueto,111.326,0.576,0.723,0.963,0.232,0.0,0.131,0.582,-10.626,215880.0,rnb_brasil,1,0.6198433333333333,0.87894,0.7858117326057298,1.0,1.0,0.8229000000000001,0.742494,0.46399999999999997,0.0
Bola de Haxixe,UCLÃ;Major RD;Sos,130.005,0.668,0.882,0.716,0.00668,0.0,0.262,0.306,-7.342,192764.0,rnb_brasil,1,0.7580749999999999,0.81298,0.7488789237668162,1.0,2.0,0.8776333333333334,0.777698,0.013360000000000039,1.0
O Preço - Ao Vivo,Charlie Brown Jr.,82.771,0.959,0.417,0.522,0.0741,0.000243,0.764,0.154,-5.853,193933.0,rnb_brasil,1,0.5341516666666667,0.75027,2.2459016393442623,0.999757,0.0,0.90245,0.6339269999999999,0.1482,1.0
5AM,Sant;LP Beatzz;Costa Gold,139.989,0.633,0.794,0.701,0.417,0.0,0.137,0.288,-7.502,274323.0,rnb_brasil,1,0.720215,0.80538,0.7873134328358209,1.0,2.0,0.8749666666666667,0.728238,0.834,1.0
O Escudo + Sou Um Milagre - Ao Vivo,Lukas Agustinho,138.468,0.487,0.368,0.266,0.338,0.0,0.0877,0.0444,-9.691,392240.0,rnb_brasil,1,0.46087999999999996,0.60949,1.2883597883597884,1.0,2.0,0.8384833333333332,0.40744900000000006,0.676,1.0
Estações,Jessé Aguiar;Misaias Oliveira,118.963,0.69,0.647,0.521,0.237,0.0,0.351,0.0413,-6.568,167850.0,rnb_brasil,1,0.6287716666666666,0.74272,1.050228310502283,1.0,1.0,0.8905333333333334,0.6442720000000001,0.474,1.0
Mais leve que o ar,Marcelo Falcão,170.012,0.735,0.554,0.885,0.434,3.32e-05,0.406,0.0527,-5.915,198040.0,rnb_brasil,1,0.6808533333333334,0.8948499999999999,1.303191489361702,0.9999668,3.0,0.9014166666666666,0.7085850000000001,0.868,1.0
Pensamentos,SNJ,83.515,0.675,0.702,0.626,0.363,0.0,0.359,0.351,-5.352,335974.0,rnb_brasil,1,0.5926916666666666,0.79688,0.9480337078651686,1.0,0.0,0.9107999999999999,0.688188,0.726,0.0
Hey Hey (Heard You Say),Cat Dealers;Lukas Vane;Elise LeGrow,126.021,0.909,0.735,0.543,0.0805,0.104,0.137,0.0736,-5.235,233333.0,rnb_brasil,0,0.750235,0.76485,1.2201342281879195,0.896,2.0,0.9127500000000001,0.751785,0.16100000000000003,1.0
Deus Está Cuidando de Você,Bruna Karla,105.003,0.458,0.576,0.252,0.0577,0.0,0.127,0.0264,-8.379,268887.0,rnb_brasil,1,0.500405,0.6170100000000001,0.7815699658703072,1.0,1.0,0.8603500000000001,0.479901,0.11539999999999995,1.0
Vícios E Virtudes - Ao Vivo,Charlie Brown Jr.,93.065,0.916,0.378,0.622,0.024,0.000381,0.988,0.0921,-7.516,189413.0,rnb_brasil,1,0.5189083333333333,0.77364,2.3608247422680413,0.999619,1.0,0.8747333333333334,0.627764,0.04800000000000004,1.0
"Espírito, Enche a Minha Vida",Jeyzer Maia,123.398,0.186,0.421,0.355,0.827,0.0,0.149,0.0344,-13.706,243250.0,rnb_brasil,1,0.3719633333333333,0.6049399999999999,0.43155452436194897,1.0,2.0,0.7715666666666666,0.35569399999999995,0.3460000000000001,1.0
Tendo A Lua - Ao Vivo,Os Paralamas Do Sucesso,167.815,0.794,0.492,0.683,0.196,2.62e-06,0.873,0.046,-5.823,200826.0,rnb_brasil,1,0.6638916666666667,0.81497,1.5816733067729085,0.99999738,3.0,0.90295,0.653097,0.392,1.0
Só Existe Um Lugar - Ao Vivo,Nívea Soares;Isaias Saad,131.963,0.674,0.489,0.18,0.0405,1.52e-06,0.644,0.0362,-8.627,427917.0,rnb_brasil,1,0.5666383333333334,0.5857299999999999,1.3507014028056112,0.99999848,2.0,0.8562166666666666,0.492373,0.08099999999999996,1.0
Amar-Te Mais,Davidson Silva,139.984,0.541,0.456,0.205,0.638,1.21e-05,0.204,0.0256,-7.175,259160.0,rnb_brasil,1,0.5236066666666667,0.61025,1.1609442060085837,0.9999879,2.0,0.8804166666666667,0.446725,0.724,1.0
Sou Teu Deus,Midian Lima,127.701,0.524,0.484,0.218,0.455,0.0,0.134,0.0539,-7.341,290481.0,rnb_brasil,1,0.512035,0.6137899999999998,1.0607287449392713,1.0,2.0,0.8776499999999999,0.45577899999999993,0.91,1.0
Amor Maior - Acústico,Jota Quest,76.008,0.538,0.582,0.355,0.636,2.23e-06,0.868,0.0353,-9.395,235385.0,rnb_brasil,1,0.47908,0.64805,0.9087837837837839,0.99999777,0.0,0.8434166666666667,0.5300050000000001,0.728,1.0
Um Cara de Sorte,Detonautas Roque Clube,138.074,0.636,0.524,0.247,0.163,0.0,0.11,0.0302,-5.884,244013.0,rnb_brasil,1,0.5829233333333333,0.63996,1.1910112359550562,1.0,2.0,0.9019333333333334,0.5137959999999999,0.32600000000000007,1.0
Deus Forte,Kleber Lucas,85.425,0.643,0.412,0.373,0.0595,0.0,0.972,0.0315,-8.444,276178.0,rnb_brasil,1,0.441275,0.6647599999999999,1.523696682464455,1.0,0.0,0.8592666666666666,0.498776,0.119,1.0
Para Ti Eu Vou - Ao Vivo,Central 3;Gabriela Maganete;Rapha Gonçalves,133.766,0.601,0.4,0.236,0.458,0.0,0.173,0.0356,-6.879,601544.0,rnb_brasil,1,0.5032433333333333,0.6256100000000001,1.4658536585365851,1.0,2.0,0.8853500000000001,0.4500610000000001,0.916,1.0
Carro Bicho 2,Major RD;Rock Danger;Raffé;El Lif Beatz,130.075,0.697,0.884,0.555,0.637,0.0,0.143,0.338,-6.07,164357.0,rnb_brasil,1,0.7678916666666666,0.7613000000000001,0.779642058165548,1.0,2.0,0.8988333333333334,0.74983,0.726,0.0
Soldado Ferido,Midian Lima,131.868,0.672,0.494,0.237,0.222,0.0,0.15,0.0434,-4.513,266193.0,rnb_brasil,1,0.56838,0.64967,1.3333333333333335,1.0,2.0,0.9247833333333334,0.511567,0.44399999999999995,1.0
Rodo cotidiano - Ao vivo,O Rappa,128.21,0.896,0.483,0.392,0.186,0.00019,0.965,0.0887,-5.206,207197.0,rnb_brasil,1,0.6239833333333333,0.7047399999999999,1.817444219066937,0.99981,2.0,0.9132333333333332,0.610874,0.372,1.0
Podes Reinar,Agnus Dei,68.803,0.264,0.429,0.218,0.797,0.0,0.128,0.0274,-13.838,175320.0,rnb_brasil,1,0.30837166666666666,0.54882,0.601366742596811,1.0,0.0,0.7693666666666666,0.349282,0.4059999999999999,1.0
Outro Alguém,Maneva,149.996,0.675,0.687,0.682,0.337,6.64e-06,0.357,0.0578,-7.093,154431.0,rnb_brasil,1,0.6959933333333335,0.80187,0.9684361549497847,0.99999336,3.0,0.8817833333333333,0.6938870000000001,0.674,1.0
Deixa Eu Te Usar - Ao Vivo,Sarah Farias,53.353,0.629,0.202,0.285,0.195,0.0,0.362,0.0354,-5.642,277840.0,rnb_brasil,1,0.2897,0.6575799999999999,2.9669811320754715,1.0,0.0,0.9059666666666666,0.392258,0.39,1.0
Outro Na Fornalha (Another In The Fire) - Ao Vivo,Mari Borges;Sarah Beatriz,129.924,0.758,0.557,0.192,0.324,3.34e-06,0.0838,0.0414,-6.165,269840.0,rnb_brasil,1,0.6224400000000001,0.61515,1.3368606701940033,0.99999666,2.0,0.89725,0.550115,0.648,1.0
Vai Passar,Gerson Rufino,136.008,0.555,0.526,0.223,0.037,0.0,0.14,0.0262,-4.789,332933.0,rnb_brasil,1,0.55618,0.64131,1.0354477611940298,1.0,2.0,0.9201833333333334,0.485631,0.07399999999999995,1.0
Pula,Tihuana,137.156,0.937,0.78,0.935,0.0319,0.0,0.102,0.147,-4.108,182106.0,rnb_brasil,1,0.7996933333333334,0.9329200000000002,1.1860759493670887,1.0,2.0,0.9315333333333334,0.8733920000000002,0.06379999999999997,1.0
Teu Toque - Ao Vivo,Gabi Sampaio;Nívea Soares,135.863,0.612,0.435,0.226,0.601,1.01e-06,0.126,0.0393,-6.696,453930.0,rnb_brasil,1,0.5275383333333333,0.6234400000000001,1.3752808988764045,0.99999899,2.0,0.8884000000000001,0.46514400000000006,0.798,1.0
Fica Tudo Bem - Ao Vivo,Leandro Borges,135.744,0.724,0.458,0.369,0.314,0.0,0.676,0.0546,-6.487,392801.0,rnb_brasil,1,0.57244,0.6827299999999998,1.5470085470085468,1.0,2.0,0.8918833333333333,0.542473,0.628,1.0
Carteira de Habilitação,Um Barril de Rap,119.738,0.699,0.578,0.772,0.4,1.17e-06,0.246,0.36,-9.192,160512.0,rnb_brasil,1,0.5982633333333333,0.81688,1.1887755102040816,0.99999883,1.0,0.8468,0.6769879999999999,0.8,0.0
Ninguém Te Ama Como Eu,Cristina Máximo,148.078,0.177,0.485,0.371,0.962,0.0,0.118,0.0312,-8.585,230133.0,rnb_brasil,1,0.44239666666666666,0.66255,0.35757575757575755,1.0,3.0,0.8569166666666667,0.387555,0.07600000000000007,1.0
Diante do Rei,Padre Fábio De Melo,64.807,0.367,0.384,0.237,0.757,0.0,0.461,0.0305,-10.685,221640.0,rnb_brasil,1,0.3101116666666667,0.58795,0.9314720812182741,1.0,0.0,0.8219166666666666,0.369895,0.486,1.0
Blusinha Branca,Papas Da Língua,170.098,0.899,0.601,0.779,0.213,0.0,0.721,0.0651,-6.713,298453.0,rnb_brasil,1,0.7536966666666667,0.84447,1.4713584288052375,1.0,3.0,0.8881166666666667,0.7503470000000001,0.42599999999999993,1.0
Nada Além do Sangue - Acústico,Fernandinho;Paula Santos,143.867,0.534,0.451,0.147,0.524,0.0,0.121,0.0321,-5.511,388373.0,rnb_brasil,1,0.5254783333333334,0.6036899999999998,1.158351409978308,1.0,3.0,0.9081499999999999,0.430369,0.952,1.0
Adorarei - Ao Vivo,Rebeca Carvalho;Gabriel Guedes de Almeida,135.97,0.478,0.294,0.287,0.204,0.0,0.126,0.0361,-7.136,348706.0,rnb_brasil,1,0.4170166666666667,0.64344,1.5723684210526316,1.0,2.0,0.8810666666666667,0.38274400000000003,0.4079999999999999,1.0
Teus Olhos Revelam - Ao Vivo,Jozyanne,93.932,0.566,0.494,0.212,0.798,0.0,0.985,0.0266,-6.724,298005.0,rnb_brasil,1,0.4733533333333333,0.6175599999999999,1.1230158730158728,1.0,1.0,0.8879333333333332,0.4715559999999999,0.4039999999999999,1.0
Fiel a Mim,Eyshila,90.002,0.533,0.351,0.266,0.634,0.0,0.413,0.0291,-5.904,442015.0,rnb_brasil,1,0.3854033333333334,0.64736,1.476454293628809,1.0,1.0,0.9016000000000001,0.41823600000000005,0.732,1.0
Eu Não Gosto de Ninguém,Matanza,164.088,0.951,0.41,0.61,2.99e-05,0.0,0.187,0.0556,-4.762,231760.0,rnb_brasil,1,0.6637799999999999,0.79638,2.2642857142857142,1.0,3.0,0.9206333333333333,0.650938,5.9800000000054254e-05,1.0
Ninguém Te Ama Como Eu / Basta Querer / Não Dá Mais pra Voltar - Ao Vivo,Padre Marcelo Rossi,139.979,0.653,0.435,0.274,0.339,0.0,0.912,0.0319,-6.536,413656.0,rnb_brasil,1,0.5466983333333334,0.64424,1.4674157303370787,1.0,2.0,0.8910666666666667,0.489124,0.678,1.0
Primeiro Amor,Aline Barros,121.954,0.434,0.649,0.264,0.452,0.0,0.0818,0.0317,-6.669,208608.0,rnb_brasil,1,0.5579566666666667,0.63891,0.6585735963581183,1.0,2.0,0.88885,0.506491,0.904,1.0
Tu És o Centro (Ao Vivo),Frei Gilson,76.004,0.449,0.56,0.198,0.6,1.43e-05,0.638,0.0282,-9.882,1357451.0,rnb_brasil,1,0.44137333333333334,0.58038,0.7877192982456139,0.9999857,0.0,0.8353,0.456338,0.8,1.0
O Céu Se Abre - Ao Vivo,Ministério Adoração e Vida,143.653,0.577,0.303,0.356,0.403,3.49e-06,0.54,0.0327,-5.02,310253.0,rnb_brasil,1,0.46402166666666667,0.6922,1.8434504792332267,0.99999651,3.0,0.9163333333333334,0.43472,0.806,1.0
Tudo Por Nada,Paulo Ricardo,94.561,0.593,0.654,0.555,0.043,1.36e-06,0.0555,0.0284,-8.189,264506.0,rnb_brasil,1,0.5625016666666667,0.74011,0.8930722891566264,0.99999864,1.0,0.8635166666666667,0.624511,0.08599999999999997,1.0
Aprender Com a Vida,Gabriel Brito,130.153,0.248,0.424,0.318,0.891,0.0,0.127,0.0295,-9.764,258044.0,rnb_brasil,1,0.40332166666666663,0.62956,0.5714285714285714,1.0,2.0,0.8372666666666667,0.370556,0.21799999999999997,1.0
Desabafo / Deixa Eu Dizer,Marcelo D2;Claudia,85.409,0.869,0.6,0.786,0.0364,0.0,0.287,0.315,-5.565,175666.0,rnb_brasil,1,0.6030483333333333,0.85875,1.4245901639344263,1.0,0.0,0.90725,0.743775,0.07279999999999998,1.0
Sicko Drop,KVSH;Schillist,123.983,0.713,0.843,0.298,0.0276,0.76,0.0961,0.0851,-5.487,147976.0,rnb_brasil,1,0.7420383333333334,0.66433,0.835873388042204,0.24,2.0,0.90855,0.6771329999999999,0.05520000000000003,1.0
O Que Separa os Homens dos Meninos,Sant;Stau,80.483,0.635,0.641,0.66,0.796,0.0,0.104,0.868,-10.05,204000.0,rnb_brasil,1,0.5451383333333334,0.7635000000000001,0.9754224270353302,1.0,0.0,0.8325,0.65525,0.4079999999999999,0.0
Paranoia,Felp 22;Medellin;Sueth,144.957,0.519,0.642,0.563,0.742,3.54e-06,0.103,0.149,-7.423,198620.0,rnb_brasil,1,0.618295,0.7509699999999999,0.7960122699386503,0.99999646,3.0,0.8762833333333333,0.600197,0.516,1.0
Deixe-Me Ir / Tem Café - Ao Vivo,Maneva,176.192,0.714,0.616,0.695,0.243,0.0,0.316,0.311,-3.965,272277.0,rnb_brasil,1,0.7158533333333333,0.8383499999999999,1.1405750798722045,1.0,3.0,0.9339166666666666,0.683435,0.486,1.0
Nômade VII,Zarastruta;Jean Tassy;Patricio Sid;Don,92.972,0.424,0.813,0.546,0.816,0.0,0.081,0.375,-11.035,206451.0,rnb_brasil,1,0.5886533333333333,0.7080500000000001,0.5151883353584448,1.0,1.0,0.8160833333333334,0.632405,0.3680000000000001,0.0
Fake Love Song,Major RD;Bagua Records;Neo Beats,110.011,0.683,0.922,0.72,0.156,0.0,0.661,0.413,-8.045,165818.0,rnb_brasil,1,0.7492516666666666,0.80755,0.7328326180257511,1.0,1.0,0.8659166666666667,0.798455,0.31200000000000006,0.0
Em busca do porrão - Versão 2,O Rappa,92.978,0.57,0.652,0.78,0.638,0.00815,0.154,0.0259,-9.013,312280.0,rnb_brasil,1,0.5519633333333334,0.82187,0.8610271903323262,0.99185,1.0,0.8497833333333333,0.6699870000000001,0.724,1.0
Não Vá Dizer Que Não,Maneva,96.081,0.571,0.52,0.399,0.692,2.01e-06,0.17,0.0333,-8.423,224156.0,rnb_brasil,1,0.491435,0.67537,1.0773584905660376,0.99999799,1.0,0.8596166666666666,0.5266369999999999,0.6160000000000001,1.0
Kyoto,Froid;Alaska,170.975,0.514,0.642,0.675,0.626,0.0,0.129,0.27,-8.357,186709.0,rnb_brasil,1,0.6601583333333334,0.78643,0.7883435582822086,1.0,3.0,0.8607166666666667,0.6246430000000001,0.748,1.0
Amor Pra Recomeçar,Jopin;Saulo,125.985,0.678,0.633,0.582,0.0857,0.0,0.414,0.0339,-10.141,158095.0,rnb_brasil,1,0.6298750000000001,0.73139,1.0544323483670297,1.0,2.0,0.8309833333333334,0.6461389999999999,0.1714,1.0
FINGE QUE ME ODEIA,Flora Matos,148.025,0.553,0.754,0.619,0.168,0.0,0.149,0.0491,-8.757,161000.0,rnb_brasil,1,0.6896083333333334,0.7600300000000001,0.7238219895287958,1.0,3.0,0.8540500000000001,0.6673030000000001,0.3360000000000001,1.0
O Mundo Deu Voltas,ConeCrewDiretoria,96.892,0.601,0.71,0.649,0.564,0.00182,0.116,0.304,-5.859,321649.0,rnb_brasil,1,0.5967866666666667,0.80101,0.8347222222222223,0.99818,1.0,0.90235,0.6742009999999999,0.8720000000000001,1.0
Caleidoscópio - Ao Vivo,Os Paralamas Do Sucesso,175.448,0.494,0.567,0.547,0.245,0.00132,0.712,0.046,-11.309,256720.0,rnb_brasil,1,0.6241133333333333,0.70571,0.856152512998267,0.99868,3.0,0.8115166666666667,0.554971,0.49,1.0
Sexta-Feira,Marcelo Falcão;Cynthia Luz,96.017,0.739,0.674,0.647,0.065,0.0,0.35,0.0662,-5.548,239118.0,rnb_brasil,1,0.6187283333333333,0.80332,1.080409356725146,1.0,1.0,0.9075333333333333,0.7010320000000001,0.13,1.0
R.U.A 12 Batalha de Vida,Fabio Brazza;Nocivo Shomon;Jhony Mc;Krawk;Max Bo;Alves;Sid,160.191,0.571,0.739,0.656,0.449,0.0,0.324,0.403,-10.343,618000.0,rnb_brasil,1,0.707785,0.7589699999999999,0.7623497997329772,1.0,3.0,0.8276166666666666,0.673997,0.898,0.0
Vem - Ao Vivo,Nívea Soares;Gabriela Rocha,144.037,0.65,0.358,0.226,0.0546,1.34e-06,0.641,0.0429,-9.241,571013.0,rnb_brasil,1,0.5140616666666666,0.59799,1.7663043478260871,0.99999866,3.0,0.8459833333333333,0.443199,0.10919999999999996,1.0
Tão Simples,Maneva,140.109,0.52,0.768,0.776,0.0912,1.26e-06,0.435,0.0994,-7.375,142131.0,rnb_brasil,1,0.6735150000000001,0.83665,0.6683804627249358,0.99999874,3.0,0.8770833333333333,0.702065,0.1824,1.0
Na horda - Ao vivo,O Rappa,140.885,0.857,0.581,0.697,0.374,0.0462,0.96,0.127,-5.89,306961.0,rnb_brasil,1,0.6824083333333333,0.8199000000000001,1.4500846023688663,0.9538,3.0,0.9018333333333334,0.71089,0.748,1.0
Quando Te Vejo,Thiago Ramalho,127.91,0.339,0.639,0.176,0.486,0.0118,0.155,0.0373,-10.937,194631.0,rnb_brasil,1,0.5343833333333333,0.56103,0.522342064714946,0.9882,2.0,0.8177166666666668,0.44860300000000003,0.972,1.0
60K - Remix,Major RD;Rock Danger;Azzy;Baratapai,132.999,0.751,0.844,0.801,0.596,4.38e-06,0.0507,0.129,-4.651,163428.0,rnb_brasil,1,0.768965,0.8738900000000001,0.8793911007025761,0.99999562,2.0,0.9224833333333334,0.810489,0.808,1.0
Tudo Que Ela Gosta De Escutar,Charlie Brown Jr.,115.374,0.621,0.852,0.896,0.126,1.43e-05,0.038,0.0483,-3.843,174262.0,rnb_brasil,1,0.7045899999999999,0.91997,0.7204176334106729,0.9999857,1.0,0.93595,0.798297,0.252,1.0
Aluga-Se,Raul Seixas,143.138,0.823,0.71,0.967,0.467,0.0,0.0982,0.0901,-8.713,158266.0,rnb_brasil,1,0.7404633333333334,0.89967,1.1430555555555555,1.0,3.0,0.8547833333333333,0.814267,0.934,1.0
Um Milhão de Anos,Theo Rubia,133.961,0.494,0.459,0.0808,0.0685,1.19e-05,0.105,0.0341,-7.608,589233.0,rnb_brasil,1,0.5009683333333335,0.5562400000000001,1.0533049040511726,0.9999881,2.0,0.8732000000000001,0.403584,0.137,1.0
Morena,Scracho,139.983,0.617,0.731,0.417,0.0355,0.000102,0.147,0.0428,-6.975,247986.0,rnb_brasil,1,0.683905,0.69705,0.8326585695006747,0.999898,2.0,0.8837499999999999,0.630605,0.07099999999999995,1.0
Vinde A Mim,Gabriela Gomes,145.824,0.574,0.423,0.12,0.026,0.0,0.075,0.0375,-5.48,329262.0,rnb_brasil,1,0.52674,0.5932,1.325635103926097,1.0,3.0,0.9086666666666666,0.42472000000000004,0.052000000000000046,1.0
Amanhã ou Depois,Nenhum De Nós,94.008,0.783,0.56,0.734,0.136,1.18e-05,0.329,0.0249,-5.695,203466.0,rnb_brasil,1,0.57158,0.8366500000000001,1.3736842105263156,0.9999882,1.0,0.9050833333333334,0.689365,0.272,1.0
Vai Ter Vida Aí,Midian Lima,94.658,0.441,0.387,0.305,0.405,0.0,0.0985,0.0335,-9.177,270512.0,rnb_brasil,1,0.3835633333333333,0.63023,1.1108312342569269,1.0,1.0,0.84705,0.411123,0.81,1.0
Apelido Carinhoso / Cigana - Ao Vivo,Maneva,143.865,0.534,0.765,0.512,0.258,4.82e-06,0.102,0.101,-6.867,381045.0,rnb_brasil,1,0.6824749999999999,0.73613,0.6890322580645162,0.99999518,3.0,0.8855500000000001,0.6422130000000001,0.516,1.0
Pela Última Vez,NX Zero,124.974,0.939,0.634,0.638,0.0847,0.0,0.0776,0.0428,-2.638,224200.0,rnb_brasil,1,0.70699,0.8288200000000001,1.4580745341614905,1.0,2.0,0.9560333333333334,0.745782,0.1694,1.0
Foi a Mão de Deus,Sued Silva,121.729,0.53,0.37,0.371,0.0736,0.0,0.132,0.0402,-6.736,408181.0,rnb_brasil,1,0.4468816666666666,0.68104,1.3947368421052633,1.0,2.0,0.8877333333333334,0.449304,0.1472,1.0
Qual Mentira Vou Acreditar,Racionais MC's,89.993,0.52,0.901,0.806,0.0257,0.0,0.443,0.312,-10.203,461200.0,rnb_brasil,1,0.6564883333333333,0.82037,0.570801317233809,1.0,0.0,0.82995,0.7596370000000001,0.0514,1.0
Cowboy Fora Da Lei,Raul Seixas,172.522,0.744,0.43,0.812,0.0491,0.0,0.295,0.0707,-7.924,215426.0,rnb_brasil,1,0.6257366666666666,0.8455600000000001,1.690909090909091,1.0,3.0,0.8679333333333333,0.642156,0.09819999999999995,1.0
Conto De Fraldas,Tianastacia,118.052,0.594,0.675,0.598,0.0348,1.91e-05,0.451,0.0281,-7.518,272293.0,rnb_brasil,1,0.6124533333333334,0.7640199999999999,0.8671532846715327,0.9999809,1.0,0.8747,0.644202,0.0696,1.0
Minha Alma Anseia por Ti,Fredy Miller,131.982,0.323,0.421,0.25,0.615,0.0,0.115,0.0293,-8.597,382339.0,rnb_brasil,1,0.42737,0.61403,0.7494199535962878,1.0,2.0,0.8567166666666667,0.37670299999999995,0.77,1.0
Seu Amor Me Persegue (Ao Vivo),Casa Worship;Julliany Souza,133.808,0.481,0.257,0.189,0.0959,0.000101,0.579,0.0364,-10.054,1035895.0,rnb_brasil,1,0.39581333333333335,0.5750599999999999,1.8014981273408237,0.999899,2.0,0.8324333333333332,0.342406,0.19179999999999997,1.0
Na Zona Sul,Sabotage;Helião;Cascão;DJ Cia,84.14,0.519,0.892,0.653,0.162,0.0,0.0938,0.348,-7.568,315493.0,rnb_brasil,1,0.6419333333333334,0.78552,0.5753880266075388,1.0,0.0,0.8738666666666667,0.721652,0.32400000000000007,0.0
Promete,Maneva,122.889,0.407,0.776,0.749,0.644,0.0,0.148,0.0649,-8.282,180398.0,rnb_brasil,1,0.614915,0.8167800000000001,0.5178117048346056,1.0,2.0,0.8619666666666668,0.6639780000000001,0.712,1.0
Preto Zica,Racionais MC's;DJ Cia,85.005,0.606,0.742,0.582,0.0598,0.00028,0.14,0.222,-7.277,123370.0,rnb_brasil,1,0.594475,0.76003,0.8058510638297872,0.99972,0.0,0.8787166666666667,0.671003,0.11960000000000004,1.0
Humano Amor de Deus,Padre Fábio De Melo,133.872,0.339,0.546,0.441,0.657,0.0,0.105,0.0323,-13.463,283666.0,rnb_brasil,1,0.49782000000000004,0.64177,0.6097122302158273,1.0,2.0,0.7756166666666666,0.47247700000000004,0.6859999999999999,1.0
Por Onde Andei - Ao Vivo,Nando Reis;Cachorro Grande,172.034,0.819,0.386,0.817,0.131,8.36e-06,0.365,0.0523,-7.89,235626.0,rnb_brasil,1,0.6254233333333333,0.8478999999999999,2.068181818181818,0.99999164,3.0,0.8684999999999999,0.64829,0.262,1.0
No Silêncio,Rose Nascimento,127.986,0.633,0.414,0.281,0.644,0.0,0.107,0.0334,-3.889,287506.0,rnb_brasil,1,0.5102099999999999,0.6735099999999999,1.4929245283018868,1.0,2.0,0.9351833333333333,0.479051,0.712,1.0
Meu Amor Se Mudou pra Lua - Ao Vivo,Paula Toller,175.897,0.666,0.483,0.426,0.0623,0.0485,0.687,0.0342,-9.793,197511.0,rnb_brasil,1,0.6344616666666667,0.67247,1.3509127789046653,0.9515,3.0,0.8367833333333333,0.545447,0.12460000000000004,1.0
Sou um Milagre,Voz da Verdade,129.81,0.56,0.573,0.25,0.722,0.0,0.348,0.0358,-7.602,309533.0,rnb_brasil,1,0.5708500000000001,0.62398,0.9605488850771872,1.0,2.0,0.8733,0.509598,0.556,1.0
Toda Forma De Poder,Engenheiros Do Hawaii,202.846,0.947,0.325,0.593,0.174,0.0,0.116,0.115,-7.304,195066.0,rnb_brasil,1,0.6466000000000001,0.76416,2.826865671641791,1.0,,0.8782666666666666,0.609116,0.348,1.0
Família - Ao Vivo,Régis Danese,129.679,0.292,0.461,0.171,0.66,0.0,0.296,0.0306,-13.766,328413.0,rnb_brasil,1,0.4342316666666667,0.53074,0.6199575371549894,1.0,2.0,0.7705666666666667,0.35927400000000004,0.6799999999999999,1.0
Te Desejo Vida,Padre Fábio De Melo,127.757,0.347,0.528,0.297,0.87,1.78e-05,0.152,0.0345,-11.22,192306.0,rnb_brasil,1,0.48102833333333334,0.6066,0.6449814126394051,0.9999822,2.0,0.8130000000000001,0.43536,0.26,1.0
Rendido Estou (Arms Open Wide),Aline Barros,169.671,0.461,0.269,0.0751,0.0479,0.0,0.967,0.0323,-6.906,335621.0,rnb_brasil,1,0.455585,0.5609799999999999,1.6523297491039426,1.0,3.0,0.8849,0.31701799999999997,0.0958,1.0
Goles Perdidos,Maquiny;Orochi,114.964,0.482,0.722,0.377,0.523,0.0,0.12,0.0894,-8.356,237749.0,rnb_brasil,1,0.5972066666666667,0.66724,0.6584699453551912,1.0,1.0,0.8607333333333334,0.575524,0.954,1.0
Poetas no Topo 1,Makalister;BK;Menestrel;Djonga;Sant;JXNV$;Pineapple StormTv;Slim Beat,91.997,0.75,0.748,0.671,0.353,0.0,0.388,0.273,-9.6,398478.0,rnb_brasil,1,0.6523283333333333,0.7724,0.9894459102902374,1.0,1.0,0.84,0.73564,0.706,1.0
Titãs,BK;El Lif Beatz,134.683,0.492,0.498,0.515,0.257,1.96e-06,0.101,0.22,-5.39,294314.0,rnb_brasil,1,0.5210716666666666,0.7521,0.968503937007874,0.99999804,2.0,0.9101666666666667,0.52501,0.514,1.0
Digimon,Yung Buda,129.014,0.627,0.872,0.853,0.272,0.0259,0.0956,0.178,-9.392,209305.0,rnb_brasil,1,0.7391233333333334,0.84728,0.7108843537414966,0.9741,2.0,0.8434666666666667,0.7922279999999999,0.544,1.0
A Boa,ConeCrewDiretoria,95.013,0.852,0.839,0.743,0.287,0.0,0.122,0.22,-5.111,263288.0,rnb_brasil,1,0.7334550000000001,0.84609,1.0035335689045937,1.0,1.0,0.9148166666666667,0.8244090000000001,0.574,1.0
enquanto recomeça,Don L,146.067,0.637,0.686,0.214,0.057,0.00451,0.189,0.0737,-6.821,187504.0,rnb_brasil,1,0.6775450000000001,0.61739,0.9152298850574712,0.99549,3.0,0.8863166666666668,0.570039,0.11399999999999999,1.0
