track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Barato Total,Liniker,84.397,0.387,0.557,0.867,0.632,0.0389,0.104,0.0448,-11.601,244235.0,mpb,0.0,,,,,,,,,,,0.43526166666666666,0.8307899999999999,0.6825396825396824,0.9611,0.0,0.80665,0.595379,0.736,1.0
Deixa Eu Te Amar,DUDA BEAT,169.614,0.65,0.725,0.714,0.0719,2.15e-06,0.0783,0.0912,-7.937,172235.0,mpb,0.0,,,,,,,,,,,0.74019,0.80623,0.8843537414965987,0.99999785,3.0,0.8677166666666667,0.708423,0.14380000000000004,1.0
O Mundo É Um Moinho,Teresa Cristina,82.016,0.169,0.573,0.346,0.978,0.00064,0.969,0.082,-17.362,235160.0,mpb,0.0,,,,,,,,,,,0.37389333333333336,0.5647800000000001,0.2898799313893654,0.99936,0.0,0.7106333333333335,0.405578,0.04400000000000004,1.0
Embriagado de Saudade,Gabriel Gonti,133.725,0.527,0.583,0.509,0.254,0.0,0.107,0.0337,-7.671,155250.0,mpb,0.0,,,,,,,,,,,0.5724750000000001,0.7268899999999999,0.8887015177065768,1.0,2.0,0.87215,0.565789,0.508,1.0
A novidade - Ao vivo,Gilberto Gil,126.702,0.585,0.655,0.695,0.166,1.28e-05,0.623,0.0428,-10.648,315520.0,mpb,1.0,,,,,,,,,,,0.61417,0.77152,0.8796992481203006,0.9999872,2.0,0.8225333333333334,0.653652,0.3320000000000001,1.0
Por Isso Corro Demais,Adriana Calcanhotto,166.055,0.247,0.448,0.545,0.786,7.46e-05,0.0677,0.0335,-11.216,179466.0,mpb,0.0,,,,,,,,,,,0.4748583333333334,0.70584,0.5393013100436681,0.9999254,3.0,0.8130666666666666,0.43288400000000005,0.42799999999999994,1.0
Passeio do Bebê,Palavra Cantada,59.951,0.414,0.725,0.917,0.583,0.000253,0.0908,0.067,-9.249,141921.0,mpb,0.0,,,,,,,,,,,0.48669999999999997,0.87431,0.563265306122449,0.999747,0.0,0.84585,0.685031,0.8340000000000001,1.0
Adeus Você,Los Hermanos,104.523,0.324,0.77,0.508,0.549,4.17e-05,0.104,0.0371,-10.911,178893.0,mpb,0.0,,,,,,,,,,,0.556405,0.69409,0.4153846153846154,0.9999583,1.0,0.8181499999999999,0.576209,0.9019999999999999,1.0
Sereia,Lulu Santos,110.11,0.434,0.716,0.584,0.0246,0.000158,0.342,0.038,-13.727,275840.0,mpb,0.0,,,,,,,,,,,0.5717166666666667,0.6963299999999999,0.5977961432506887,0.999842,1.0,0.7712166666666666,0.6030329999999999,0.04920000000000002,1.0
Faroeste Caboclo - Ao Vivo Em São Paulo / 1999,Legião Urbana,83.667,0.731,0.521,0.728,0.464,0.0,0.758,0.36,-6.115,593600.0,mpb,1.0,,,,,,,,,,,0.519245,0.83005,1.3766478342749529,1.0,0.0,0.8980833333333333,0.656305,0.928,0.0
Abuso de poder,Jorge Aragão,158.015,0.725,0.72,0.973,0.808,0.0264,0.128,0.0371,-8.946,228240.0,mpb,0.0,,,,,,,,,,,0.7408583333333334,0.89974,0.9931506849315068,0.9736,3.0,0.8509,0.7900739999999999,0.3839999999999999,1.0
Peixe Frito,Almir Sater;Renato Teixeira,104.951,0.291,0.8,0.78,0.837,0.0,0.0839,0.0341,-10.564,189146.0,mpb,0.0,,,,,,,,,,,0.5622183333333334,0.80636,0.3592592592592592,1.0,1.0,0.8239333333333333,0.6439360000000002,0.32600000000000007,1.0
Bem Simples - Ao Vivo,Roupa Nova;Ed Motta,110.059,0.613,0.488,0.392,0.255,0.0,0.973,0.039,-9.015,226773.0,mpb,0.0,,,,,,,,,,,0.5113316666666666,0.6666500000000001,1.2309236947791165,1.0,1.0,0.84975,0.524165,0.51,1.0
Casa Pré-Fabricada,Los Hermanos,51.037,0.466,0.273,0.493,0.00419,0.000315,0.118,0.0397,-7.513,175440.0,mpb,0.0,,,,,,,,,,,0.2763,0.72207,1.646643109540636,0.999685,0.0,0.8747833333333334,0.41980700000000004,0.008380000000000054,1.0
Os Alquimistas Estão Chegando Os Alquimistas - Ao Vivo,Jorge Ben Jor,95.676,0.646,0.613,0.509,0.562,0.000112,0.74,0.0712,-8.801,201666.0,mpb,0.0,,,,,,,,,,,0.5597599999999999,0.71559,1.0369181380417336,0.999888,1.0,0.8533166666666666,0.612359,0.8759999999999999,1.0
Medo de avião,Belchior,86.219,0.644,0.463,0.547,0.241,0.0,0.481,0.0289,-7.75,147480.0,mpb,0.0,,,,,,,,,,,0.46839833333333336,0.7413,1.361522198731501,1.0,0.0,0.8708333333333333,0.56193,0.482,1.0
Bem Leve,Marisa Monte,117.982,0.282,0.795,0.61,0.731,5.57e-06,0.113,0.0478,-13.747,153333.0,mpb,0.0,,,,,,,,,,,0.5787366666666667,0.70653,0.3503105590062111,0.99999443,1.0,0.7708833333333334,0.595253,0.538,1.0
Deixa o Amor,Big Up,152.969,0.625,0.702,0.808,0.0375,0.0,0.035,0.0456,-6.842,212358.0,mpb,0.0,,,,,,,,,,,0.6934483333333333,0.85478,0.877808988764045,1.0,3.0,0.8859666666666667,0.7153780000000001,0.07499999999999996,1.0
Realejo,O Teatro Mágico,114.98,0.232,0.741,0.302,0.853,0.000633,0.12,0.033,-13.547,323826.0,mpb,0.0,,,,,,,,,,,0.5317333333333334,0.58533,0.3089214380825566,0.999367,1.0,0.7742166666666667,0.484933,0.29400000000000004,1.0
A Vida e Outras Histórias - Acústico,Jota Quest,130.054,0.755,0.639,0.712,0.482,0.0,0.634,0.0337,-9.098,218473.0,mpb,1.0,,,,,,,,,,,0.6627566666666667,0.79382,1.1633281972265024,1.0,2.0,0.8483666666666667,0.7038819999999999,0.964,1.0
Palavras De Um Futuro Bom,Jota Quest,94.995,0.833,0.44,0.335,0.0308,0.0,0.094,0.0325,-4.79,291306.0,mpb,1.0,,,,,,,,,,,0.528225,0.6861,1.851111111111111,1.0,1.0,0.9201666666666667,0.56151,0.06159999999999999,1.0
As Dores do Mundo - Acústico,Jota Quest,105.163,0.73,0.609,0.509,0.384,0.000489,0.694,0.0581,-9.474,305701.0,mpb,1.0,,,,,,,,,,,0.5987716666666666,0.7088599999999999,1.1793214862681745,0.999511,1.0,0.8421,0.635286,0.768,1.0
Majestade O Sabiá,Jair Rodrigues;Chitãozinho & Xororó,107.981,0.441,0.643,0.698,0.682,1.76e-06,0.596,0.0307,-9.687,245760.0,mpb,1.0,,,,,,,,,,,0.5337683333333333,0.78233,0.675344563552833,0.99999824,1.0,0.83855,0.6073330000000001,0.6359999999999999,1.0
Fanatismo,Fagner,113.703,0.509,0.621,0.503,0.618,9.88e-06,0.45,0.0339,-8.409,223066.0,mpb,0.0,,,,,,,,,,,0.552705,0.71711,0.8066561014263075,0.99999012,1.0,0.85985,0.573411,0.764,1.0
Um Par,Los Hermanos,143.056,0.691,0.647,0.921,0.307,0.000122,0.118,0.0288,-5.49,177813.0,mpb,0.0,,,,,,,,,,,0.6692266666666666,0.9135,1.0517503805175037,0.999878,3.0,0.9085,0.7416500000000001,0.614,1.0
Meu jardim,Vander Lee,131.502,0.339,0.522,0.352,0.792,0.183,0.0855,0.0285,-14.415,275680.0,mpb,0.0,,,,,,,,,,,0.48187,0.59665,0.637218045112782,0.817,2.0,0.75975,0.44056500000000004,0.4159999999999999,1.0
A Luz De Tieta - Live In Brazil / 1998,Caetano Veloso,105.055,0.95,0.747,0.656,0.504,3.92e-06,0.957,0.175,-7.092,251666.0,mpb,1.0,,,,,,,,,,,0.7335916666666666,0.79148,1.2549537648612945,0.99999608,1.0,0.8818,0.794148,0.992,1.0
Terral,Ednardo;Amelinha;Belchior,122.051,0.502,0.799,0.502,0.672,0.0,0.0929,0.0308,-8.051,264533.0,mpb,0.0,,,,,,,,,,,0.6535183333333334,0.72029,0.6205191594561186,1.0,2.0,0.8658166666666667,0.6426290000000001,0.6559999999999999,1.0
Roupa Nova - Ao Vivo,Roupa Nova,154.857,0.751,0.562,0.74,0.383,6.26e-06,0.969,0.0444,-8.879,184186.0,mpb,0.0,,,,,,,,,,,0.664395,0.80721,1.3129370629370627,0.99999374,3.0,0.8520166666666668,0.6788210000000001,0.766,1.0
Meu Universo e Você,Roupa Nova,140.367,0.637,0.502,0.854,0.608,0.0,0.166,0.0308,-7.789,260266.0,mpb,0.0,,,,,,,,,,,0.5760449999999999,0.86371,1.244140625,1.0,3.0,0.8701833333333333,0.649071,0.784,1.0
Bar da Noite,Maria Bethânia,87.962,0.0263,0.489,0.174,0.872,0.0,0.128,0.05,-19.273,126557.0,mpb,0.0,,,,,,,,,,,0.29899333333333333,0.47687,0.05270541082164329,1.0,0.0,0.6787833333333334,0.28597700000000004,0.256,1.0
Razão de Viver - Ao Vivo,Roupa Nova,183.5,0.529,0.354,0.352,0.29,0.0,0.992,0.0357,-10.527,290040.0,mpb,0.0,,,,,,,,,,,0.5357000000000001,0.63553,1.4532967032967035,1.0,3.0,0.82455,0.43425300000000006,0.58,1.0
Canteiros - Ao Vivo,Fagner,125.849,0.529,0.415,0.172,0.0295,0.0,0.882,0.0338,-9.646,335706.0,mpb,0.0,,,,,,,,,,,0.4759483333333333,0.57234,1.2447058823529413,1.0,2.0,0.8392333333333333,0.416334,0.05899999999999994,1.0
Muros E Grades,Engenheiros Do Hawaii,147.518,0.889,0.54,0.82,0.0486,0.0,0.0802,0.0382,-5.472,219666.0,mpb,1.0,,,,,,,,,,,0.6825633333333333,0.8732800000000001,1.6163636363636362,1.0,3.0,0.9087999999999999,0.7340280000000001,0.09719999999999995,1.0
Azul,Zimbra,100.038,0.523,0.649,0.697,0.157,0.135,0.302,0.0267,-7.413,211800.0,mpb,0.0,,,,,,,,,,,0.54813,0.80467,0.7936267071320182,0.865,1.0,0.8764500000000001,0.6363669999999999,0.31400000000000006,1.0
Velha Infância - Ao Vivo,Tribalistas,112.734,0.642,0.264,0.284,0.521,0.000215,0.96,0.0412,-8.987,263909.0,mpb,0.0,,,,,,,,,,,0.41249,0.62373,2.3430656934306566,0.999785,1.0,0.8502166666666666,0.41737300000000005,0.958,1.0
Pede A Ela,Tim Maia,128.496,0.441,0.673,0.369,0.0793,1.64e-06,0.309,0.0281,-10.728,292600.0,mpb,0.0,,,,,,,,,,,0.58296,0.64032,0.6456808199121522,0.99999836,2.0,0.8211999999999999,0.539332,0.15859999999999996,1.0
Hiroshima,Agnes Nunes;Neo Beats,107.052,0.358,0.698,0.3,0.396,0.0,0.356,0.151,-9.843,216033.0,mpb,0.0,,,,,,,,,,,0.53482,0.62157,0.5056497175141244,1.0,1.0,0.83595,0.508757,0.792,1.0
Índia,Roberto Carlos,178.071,0.396,0.443,0.365,0.674,0.00325,0.122,0.0299,-9.775,222800.0,mpb,0.0,,,,,,,,,,,0.537085,0.64825,0.8741721854304636,0.99675,3.0,0.8370833333333334,0.43382500000000007,0.6519999999999999,1.0
Dói Sem Tanto,Elenco Original Do Filme Ana e Vitória,147.972,0.374,0.426,0.268,0.636,0.00286,0.125,0.0326,-11.909,231080.0,mpb,0.0,,,,,,,,,,,0.47182,0.5881099999999999,0.8577981651376146,0.99714,3.0,0.8015166666666667,0.39501099999999995,0.728,1.0
Onda Forte,João Mar,118.039,0.729,0.703,0.644,0.132,0.0113,0.218,0.168,-6.858,104237.0,mpb,0.0,,,,,,,,,,,0.6669316666666666,0.78902,1.0224403927068724,0.9887,1.0,0.8857,0.7076020000000001,0.264,1.0
Cariocas,Adriana Calcanhotto,79.909,0.441,0.546,0.403,0.581,0.0596,0.357,0.0457,-15.022,195733.0,mpb,0.0,,,,,,,,,,,0.43848166666666666,0.6109800000000001,0.7931654676258992,0.9404,0.0,0.7496333333333334,0.492398,0.8380000000000001,1.0
Sem Filtro,Banda Eva,131.964,0.635,0.832,0.64,0.286,8.45e-06,0.459,0.112,-8.272,229032.0,mpb,0.0,,,,,,,,,,,0.7264400000000001,0.77328,0.7541567695961996,0.99999155,2.0,0.8621333333333333,0.728628,0.572,1.0
Estações,Erick Roza,79.988,0.442,0.613,0.373,0.581,5.51e-06,0.0987,0.0295,-11.04,194414.0,mpb,0.0,,,,,,,,,,,0.47241333333333335,0.6388,0.709470304975923,0.99999449,0.0,0.8160000000000001,0.5162800000000001,0.8380000000000001,1.0
Você Me Pergunta,Rubel;Adriana Calcanhotto,89.981,0.127,0.673,0.271,0.885,0.0,0.122,0.0386,-17.467,234938.0,mpb,0.0,,,,,,,,,,,0.4245683333333334,0.53373,0.18594436310395313,1.0,0.0,0.7088833333333333,0.4148730000000001,0.22999999999999998,1.0
O Futuro Já Sabia,Mariana Aydar;Chico César,157.969,0.614,0.641,0.551,0.176,4.73e-05,0.123,0.0846,-8.296,201806.0,mpb,0.0,,,,,,,,,,,0.6679816666666667,0.73744,0.9431643625192012,0.9999527,3.0,0.8617333333333334,0.624544,0.352,1.0
Disritmia,Zeca Baleiro,118.114,0.505,0.723,0.396,0.333,0.00038,0.0658,0.137,-8.43,262706.0,mpb,0.0,,,,,,,,,,,0.6098566666666667,0.6741,0.6889495225102319,0.99962,1.0,0.8595,0.58731,0.666,1.0
Carta de Amor,Maria Bethânia,87.864,0.346,0.747,0.417,0.125,7.93e-06,0.209,0.436,-10.789,423480.0,mpb,0.0,,,,,,,,,,,0.52374,0.6589099999999999,0.45706737120211355,0.99999207,0.0,0.8201833333333333,0.551891,0.25,0.0
Mistério no Olhar,Saulo Duarte e a Unidade;Saulo Duarte;Klaus Sena;João Leão;Beto Gibbs,95.002,0.794,0.672,0.963,0.000749,0.00714,0.0467,0.0353,-9.037,225840.0,mpb,0.0,,,,,,,,,,,0.6325366666666667,0.89483,1.1642228739002933,0.99286,1.0,0.8493833333333334,0.789083,0.0014979999999999993,1.0
Piloto Automático,Sandy,125.928,0.381,0.611,0.259,0.795,0.0,0.346,0.0581,-13.504,189445.0,mpb,0.0,,,,,,,,,,,0.52968,0.56856,0.6135265700483092,1.0,2.0,0.7749333333333334,0.46735600000000005,0.4099999999999999,1.0
Mensagem de Amor - Remasterizado 2013,Leo Jaime,121.494,0.794,0.719,0.586,0.0404,0.000309,0.0927,0.0282,-8.007,265226.0,mpb,0.0,,,,,,,,,,,0.70019,0.75433,1.0891632373113855,0.999691,2.0,0.86655,0.718433,0.08079999999999998,1.0
Iemanjá Rainha do Mar / Beira-Mar,Maria Bethânia,93.02,0.422,0.817,0.758,0.345,0.0,0.13,0.118,-11.819,218746.0,mpb,0.0,,,,,,,,,,,0.5901333333333332,0.78501,0.5102781136638452,1.0,1.0,0.8030166666666666,0.683501,0.69,1.0
Girassol (Ao Vivo),Cidade Negra,161.862,0.967,0.467,0.588,0.00411,1.89e-06,0.96,0.0889,-5.514,242733.0,mpb,0.0,,,,,,,,,,,0.6933699999999999,0.7800599999999999,2.0272536687631026,0.99999811,3.0,0.9080999999999999,0.672506,0.008220000000000005,1.0
As Palavras,Vanessa Da Mata,141.947,0.5,0.638,0.372,0.357,0.00247,0.12,0.038,-9.163,250520.0,mpb,0.0,,,,,,,,,,,0.6055783333333333,0.65717,0.7716049382716049,0.99753,3.0,0.8472833333333334,0.545317,0.714,1.0
Claridades,Liniker e os Caramelows;Liniker;Caramelows,117.348,0.215,0.324,0.364,0.805,0.0,0.101,0.0345,-11.887,204712.0,mpb,0.0,,,,,,,,,,,0.32208000000000003,0.62673,0.6437125748502993,1.0,1.0,0.8018833333333333,0.329573,0.3899999999999999,1.0
Pluma Black,Tulipa Ruiz;Negro Leo,73.885,0.509,0.787,0.778,0.0853,0.0,0.191,0.0798,-5.825,133507.0,mpb,0.0,,,,,,,,,,,0.5693416666666667,0.85295,0.6386449184441656,1.0,0.0,0.9029166666666666,0.708395,0.17059999999999997,1.0
Nós - Ao Vivo,Cássia Eller,105.903,0.764,0.588,0.557,0.544,3.48e-06,0.698,0.154,-9.266,178759.0,mpb,0.0,,,,,,,,,,,0.599705,0.73014,1.2775919732441472,0.99999652,1.0,0.8455666666666667,0.648814,0.9119999999999999,1.0
Caranguejo / O Cravo e a Rosa,Palavra Cantada,144.039,0.345,0.765,0.741,0.323,7.83e-06,0.321,0.0363,-8.858,135640.0,mpb,0.0,,,,,,,,,,,0.626065,0.80782,0.4451612903225806,0.99999217,3.0,0.8523666666666666,0.6384820000000001,0.646,1.0
Chalana,Almir Sater,182.929,0.0955,0.266,0.249,0.805,0.0,0.0763,0.0333,-19.042,137600.0,mpb,0.0,,,,,,,,,,,0.36165,0.50918,0.34601449275362317,1.0,3.0,0.6826333333333333,0.235768,0.3899999999999999,1.0
Reggae Town (feat. Natiruts),Jota Quest;Natiruts,92.994,0.858,0.657,0.628,0.00662,2.45e-05,0.0597,0.0488,-6.361,224533.0,mpb,1.0,,,,,,,,,,,0.64089,0.78759,1.2863568215892054,0.9999755,1.0,0.8939833333333334,0.7245590000000001,0.01324000000000003,1.0
Sossego (Ao Vivo),Tim Maia,111.023,0.907,0.701,0.67,0.38,0.00647,0.663,0.0624,-5.938,205640.0,mpb,0.0,,,,,,,,,,,0.7076383333333334,0.8086199999999999,1.2756680731364276,0.99353,1.0,0.9010333333333332,0.767362,0.76,1.0
Segue o Seco - Ao Vivo,Marisa Monte,168.929,0.674,0.472,0.829,0.101,0.000151,0.112,0.055,-11.831,178133.0,mpb,0.0,,,,,,,,,,,0.6197483333333333,0.81329,1.3983402489626557,0.999849,3.0,0.8028166666666666,0.638129,0.20199999999999996,1.0
Tão bem,Lulu Santos,87.157,0.658,0.581,0.746,0.63,0.0,0.246,0.0391,-11.49,244133.0,mpb,0.0,,,,,,,,,,,0.5331616666666666,0.7835,1.11336717428088,1.0,0.0,0.8085,0.65735,0.74,1.0
Como Eu Quero - Ao Vivo,Leoni,120.918,0.421,0.416,0.488,0.876,0.0,0.959,0.0391,-8.574,250440.0,mpb,0.0,,,,,,,,,,,0.43583,0.7094600000000001,0.988262910798122,1.0,2.0,0.8571000000000001,0.461246,0.248,1.0
Luz dos Olhos - Ao Vivo,Nando Reis;ANAVITÓRIA,79.511,0.595,0.437,0.393,0.588,3.42e-06,0.685,0.0401,-8.546,471253.0,mpb,0.0,,,,,,,,,,,0.42951833333333334,0.67174,1.3310961968680088,0.99999658,0.0,0.8575666666666667,0.499074,0.8240000000000001,1.0
Pot-Pourri: Amor Estou Sofrendo / Que Nem Iôiô / Doce Inimigo - Ao vivo,Jorge Aragão,104.407,0.818,0.47,0.886,0.679,0.755,0.756,0.0441,-10.298,488826.0,mpb,0.0,,,,,,,,,,,0.5544116666666666,0.85142,1.7041666666666666,0.245,1.0,0.8283666666666666,0.6957420000000001,0.6419999999999999,1.0
Enquanto durmo,Zélia Duncan,123.946,0.679,0.738,0.873,0.402,7.77e-05,0.153,0.0312,-7.631,263360.0,mpb,0.0,,,,,,,,,,,0.6792766666666666,0.8728899999999999,0.9077540106951872,0.9999223,2.0,0.8728166666666667,0.7607889999999999,0.804,1.0
Acreditar,Dona Ivone Lara,90.629,0.577,0.506,0.695,0.38,0.0,0.919,0.112,-8.048,153333.0,mpb,0.0,,,,,,,,,,,0.47714833333333334,0.79752,1.1182170542635659,1.0,1.0,0.8658666666666667,0.594252,0.76,1.0
Volta,Johnny Hooker,135.954,0.787,0.549,0.534,0.0809,0.0159,0.281,0.0417,-5.316,251250.0,mpb,0.0,,,,,,,,,,,0.63719,0.76044,1.407871198568873,0.9841,2.0,0.9114,0.638544,0.16179999999999994,1.0
Samba Do Approach,Zeca Baleiro,99.0,0.783,0.716,0.932,0.477,0.0,0.112,0.302,-6.711,229080.0,mpb,0.0,,,,,,,,,,,0.6578999999999999,0.90569,1.078512396694215,1.0,1.0,0.88815,0.798269,0.954,1.0
Acorda Amor,Chico Buarque,87.616,0.522,0.547,0.536,0.305,8.3e-05,0.125,0.0762,-13.369,140640.0,mpb,0.0,,,,,,,,,,,0.4761266666666667,0.68071,0.9371633752244165,0.999917,0.0,0.7771833333333333,0.550671,0.61,1.0
Envelheço Na Cidade,Ira!,127.336,0.93,0.405,0.432,0.0187,0.000216,0.356,0.0722,-5.573,247013.0,mpb,1.0,,,,,,,,,,,0.5937266666666667,0.7170700000000001,2.2409638554216866,0.999784,2.0,0.9071166666666667,0.5991070000000001,0.03739999999999999,1.0
Abrázame Así - Versão Remasterizada,Roberto Carlos,87.012,0.239,0.461,0.232,0.863,0.0112,0.0885,0.0289,-10.691,279960.0,mpb,0.0,,,,,,,,,,,0.34722000000000003,0.58589,0.5074309978768577,0.9888,0.0,0.8218166666666666,0.361089,0.274,1.0
Tá Bom,Los Hermanos,98.099,0.472,0.78,0.837,0.745,4.71e-05,0.0984,0.0304,-7.239,138746.0,mpb,0.0,,,,,,,,,,,0.5950983333333333,0.86241,0.5974683544303797,0.9999529,1.0,0.8793500000000001,0.707241,0.51,1.0
Os Anjos - Ao Vivo,Legião Urbana,177.177,0.966,0.35,0.217,0.173,5.65e-05,0.483,0.31,-5.934,149733.0,mpb,0.0,,,,,,,,,,,0.660095,0.62746,2.6833333333333336,0.9999435,3.0,0.9011,0.5359459999999999,0.346,1.0
Fé Em Deus - Live From Brazil/2007,Diogo Nogueira,88.222,0.795,0.543,0.691,0.62,0.0,0.678,0.153,-7.565,230533.0,mpb,0.0,,,,,,,,,,,0.5570366666666666,0.80075,1.437613019891501,1.0,0.0,0.8739166666666667,0.673975,0.76,1.0
Esqueça (Forget Him),Fábio Jr.,113.25,0.367,0.454,0.142,0.137,2.87e-05,0.171,0.0285,-12.251,219493.0,mpb,0.0,,,,,,,,,,,0.42585,0.53429,0.790948275862069,0.9999713,1.0,0.7958166666666667,0.373529,0.274,1.0
Deixa o Verão,Los Hermanos,136.987,0.811,0.568,0.966,0.473,0.0997,0.261,0.0358,-6.509,159933.0,mpb,0.0,,,,,,,,,,,0.6556116666666667,0.9213100000000001,1.4031141868512114,0.9003,2.0,0.8915166666666666,0.7558310000000001,0.946,1.0
A Maçã,Raul Seixas,135.255,0.373,0.353,0.392,0.78,2.69e-06,0.251,0.0408,-9.679,202920.0,mpb,1.0,,,,,,,,,,,0.413825,0.66001,1.0275482093663912,0.99999731,2.0,0.8386833333333333,0.397501,0.43999999999999995,1.0
Táxi Lunar (feat. Geraldo Azevedo),Zé Ramalho;Geraldo Azevedo,123.526,0.41,0.637,0.347,0.343,5.66e-06,0.172,0.0296,-9.69,236933.0,mpb,0.0,,,,,,,,,,,0.5473766666666666,0.6419,0.633693972179289,0.99999434,2.0,0.8385,0.51139,0.686,1.0
Eu queria ter uma bomba,Barão Vermelho,140.734,0.629,0.602,0.41,0.252,0.0,0.699,0.0342,-6.777,193600.0,mpb,0.0,,,,,,,,,,,0.6242566666666667,0.69623,1.027777777777778,1.0,3.0,0.88705,0.581123,0.504,1.0
"Madalena - Ao Vivo Em Teatro Karl Marx,Cuba/2011",Diogo Nogueira,86.0,0.563,0.645,0.682,0.347,1.39e-05,0.685,0.0546,-10.995,147539.0,mpb,0.0,,,,,,,,,,,0.5347333333333333,0.76285,0.8595419847328243,0.9999861,0.0,0.8167500000000001,0.639585,0.694,1.0
De Onde Eu Vim,Maria Bethânia,147.92,0.248,0.725,0.641,0.829,0.0,0.0713,0.0668,-13.546,224847.0,mpb,0.0,,,,,,,,,,,0.5834333333333332,0.7209399999999999,0.3374149659863946,1.0,3.0,0.7742333333333333,0.5646939999999999,0.3420000000000001,1.0
Ciranda da Rosa Vermelha - Ao Vivo,Elba Ramalho;Alceu Valença,98.053,0.723,0.626,0.456,0.565,0.0,0.49,0.0536,-7.324,256000.0,mpb,0.0,,,,,,,,,,,0.5933216666666667,0.70916,1.1367924528301887,1.0,1.0,0.8779333333333333,0.629416,0.8700000000000001,1.0
Faz um Carnaval Comigo,Pedro Luís;Batman Zavareze;Jade Baraldo,135.959,0.525,0.719,0.811,0.289,0.0,0.276,0.0653,-8.932,212469.0,mpb,0.0,,,,,,,,,,,0.6435983333333334,0.8350799999999999,0.720164609053498,1.0,2.0,0.8511333333333333,0.6908080000000001,0.578,1.0
Sinais de Fogo - Ao Vivo,Preta Gil;Ana Carolina,102.477,0.841,0.364,0.349,0.449,0.0,0.954,0.405,-8.882,329120.0,mpb,0.0,,,,,,,,,,,0.505095,0.6507799999999999,2.248663101604278,1.0,1.0,0.8519666666666666,0.532778,0.898,0.0
Cordeiro de Nanã,Mateus Aleluia;Fabiana Aleluia,128.918,0.363,0.42,0.518,0.897,0.000507,0.109,0.0338,-12.379,282760.0,mpb,0.0,,,,,,,,,,,0.4337633333333333,0.6834100000000001,0.8441860465116279,0.999493,2.0,0.7936833333333334,0.44884100000000005,0.20599999999999996,1.0
Asa Branca,Luiz Gonzaga,121.021,0.612,0.687,0.962,0.472,0.0,0.0886,0.0322,-6.329,168266.0,mpb,0.0,,,,,,,,,,,0.6288016666666667,0.9215099999999999,0.8780487804878048,1.0,2.0,0.8945166666666666,0.742951,0.944,1.0
É Proibido Fumar - Versão remasterizada,Roberto Carlos,147.116,0.628,0.544,0.871,0.0994,0.0,0.323,0.0323,-9.613,151800.0,mpb,0.0,,,,,,,,,,,0.6055933333333334,0.85227,1.1335740072202165,1.0,3.0,0.8397833333333333,0.665427,0.19879999999999998,1.0
Álibi (Ao Vivo),Djavan,87.208,0.404,0.314,0.105,0.342,2.73e-06,0.983,0.0546,-9.568,213573.0,mpb,0.0,,,,,,,,,,,0.32354666666666665,0.54632,1.2469135802469136,0.99999727,0.0,0.8405333333333334,0.32243200000000005,0.684,1.0
Lilás (Ao Vivo),Djavan,145.475,0.865,0.421,0.58,0.104,3.85e-06,0.728,0.16,-6.677,273666.0,mpb,0.0,,,,,,,,,,,0.6124583333333333,0.76523,2.0069605568445477,0.99999615,3.0,0.8887166666666667,0.6204230000000001,0.20799999999999996,1.0
Esse Amor Chegou,Roberta Sá,117.286,0.355,0.821,0.588,0.854,0.0,0.104,0.0392,-7.15,152801.0,mpb,0.0,,,,,,,,,,,0.6124766666666667,0.7636999999999999,0.42719614921780985,1.0,1.0,0.8808333333333334,0.62887,0.29200000000000004,1.0
Queremos Saber - Ao Vivo,Cássia Eller,78.503,0.275,0.556,0.384,0.686,0.0,0.696,0.0619,-12.969,192666.0,mpb,0.0,,,,,,,,,,,0.3913383333333334,0.62391,0.48586572438162545,1.0,0.0,0.7838499999999999,0.444091,0.6279999999999999,1.0
Palpite,Anna Luisa,81.919,0.461,0.557,0.458,0.388,0.0,0.228,0.0283,-9.7,227960.0,mpb,0.0,,,,,,,,,,,0.45333166666666674,0.6861999999999999,0.8130511463844796,1.0,0.0,0.8383333333333333,0.52132,0.776,1.0
A Estrada,Cidade Negra,96.12,0.886,0.692,0.853,0.277,4.86e-05,0.184,0.0417,-5.799,282093.0,mpb,0.0,,,,,,,,,,,0.6719999999999999,0.88321,1.2621082621082622,0.9999514,1.0,0.90335,0.8015209999999999,0.554,1.0
Estardalhaço,Tulipa Ruiz,174.241,0.817,0.57,0.776,0.214,0.0,0.0771,0.0701,-4.657,172834.0,mpb,0.0,,,,,,,,,,,0.7205016666666667,0.8638300000000001,1.4086206896551725,1.0,3.0,0.9223833333333334,0.714683,0.42799999999999994,1.0
Brasil,Gal Costa,127.284,0.763,0.662,0.836,0.0155,0.0,0.223,0.0698,-8.695,168400.0,mpb,0.0,,,,,,,,,,,0.6720400000000001,0.84745,1.1354166666666665,1.0,2.0,0.8550833333333333,0.7456450000000001,0.031000000000000028,1.0
No Escuro,Sandy;Maria Gadú,119.979,0.359,0.668,0.363,0.489,0.0,0.183,0.0329,-8.73,176603.0,mpb,0.0,,,,,,,,,,,0.541665,0.6578999999999999,0.5294985250737463,1.0,1.0,0.8544999999999999,0.51329,0.978,1.0
