track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids
Hoje Lembrei Do Teu Amor,TIAGO IORC,139.923,0.531,0.689,0.685,0.269,1.25e-05,0.14,0.056,-9.669,243607.0,mpb,1.0,,,,,,,,,,
Deixa (feat. Ana Gabriela),"Lagum, Ana Gabriela",81.998,0.326,0.554,0.331,0.822,0.0,0.193,0.0599,-8.223,176025.0,mpb,0.0,,,,,,,,,,
Ana Maria,"Luísa Sonza, DUDA BEAT",112.93,0.704,0.671,0.691,0.409,0.0,0.0914,0.403,-7.201,155069.0,mpb,0.0,,,,,,,,,,
Um Sinal,"Ivete Sangalo, Melim",99.923,0.565,0.746,0.38,0.18,0.0,0.0962,0.0414,-6.705,244070.0,mpb,0.0,,,,,,,,,,
Deitada Nessa Cama,TIAGO IORC,113.75,0.377,0.554,0.311,0.182,0.0,0.103,0.0302,-9.712,246055.0,mpb,1.0,,,,,,,,,,
Algo Parecido,Skank,167.908,0.637,0.55,0.652,0.511,0.0,0.123,0.0268,-6.913,225140.0,mpb,1.0,,,,,,,,,,
Falso amor,"UM44K, Luan Otten, Ferrugem",139.951,0.614,0.635,0.229,0.302,0.0,0.121,0.0321,-6.259,207107.0,mpb,1.0,,,,,,,,,,
Cida,"Agnes Nunes, Xamã",80.162,0.264,0.586,0.21,0.71,0.0,0.0936,0.0616,-12.856,186000.0,mpb,0.0,,,,,,,,,,
Singular,ANAVITÓRIA,119.713,0.303,0.744,0.306,0.684,2.09e-06,0.109,0.0341,-10.464,206109.0,mpb,1.0,,,,,,,,,,
Andar Sozinho (feat. Jão),"Lagum, Jão",130.021,0.439,0.785,0.437,0.176,0.0,0.335,0.0374,-8.223,180213.0,mpb,0.0,,,,,,,,,,
Lágrimas,"Baco Exu do Blues, Gal Costa",87.798,0.287,0.622,0.27,0.899,0.000962,0.104,0.147,-12.578,177273.0,mpb,1.0,,,,,,,,,,
Fica Tudo Bem,"Silva, Anitta",120.023,0.153,0.867,0.813,0.9,0.00172,0.122,0.0732,-12.97,167250.0,mpb,0.0,,,,,,,,,,
Eu Feat. Você,Melim,100.053,0.453,0.654,0.493,0.593,0.0,0.109,0.046,-9.522,185125.0,mpb,1.0,,,,,,,,,,
Nessa Paz Eu Vou,TIAGO IORC,132.811,0.298,0.703,0.418,0.563,0.0,0.0994,0.0581,-11.828,212467.0,mpb,1.0,,,,,,,,,,
Voltei Recife,Alceu Valença,156.66,0.919,0.618,0.87,0.253,0.0,0.0343,0.188,-4.082,163907.0,mpb,1.0,,,,,,,,,,
Amores Imperfeitos,ANAVITÓRIA,139.92,0.445,0.561,0.247,0.822,4.71e-06,0.127,0.0278,-7.625,204533.0,mpb,0.0,,,,,,,,,,
N,"Nando Reis, ANAVITÓRIA",149.182,0.479,0.517,0.546,0.718,0.0,0.115,0.028,-8.201,214464.0,mpb,0.0,,,,,,,,,,
Meu mel,"Anitta, Melim",149.718,0.783,0.658,0.606,0.451,0.0,0.336,0.0859,-3.502,200000.0,mpb,0.0,,,,,,,,,,
Me Espera,"Sandy, TIAGO IORC",105.022,0.36,0.546,0.206,0.237,0.000648,0.101,0.0279,-10.54,230561.0,mpb,1.0,,,,,,,,,,
Nossa música,UM44K,125.638,0.387,0.592,0.7,0.853,0.0,0.107,0.0407,-9.567,239643.0,mpb,0.0,,,,,,,,,,
Flamingos,"Baco Exu do Blues, Tuyo",80.056,0.566,0.437,0.587,0.0557,0.0,0.483,0.229,-5.093,237899.0,mpb,0.0,,,,,,,,,,
Agora Eu Quero Ir,ANAVITÓRIA,127.955,0.308,0.733,0.319,0.475,3.9e-05,0.131,0.0335,-8.488,192715.0,mpb,0.0,,,,,,,,,,
Me Tira Pra Dançar,TIAGO IORC,176.037,0.63,0.722,0.696,0.321,0.000117,0.117,0.0788,-9.081,223655.0,mpb,1.0,,,,,,,,,,
Faz,TIAGO IORC,119.934,0.482,0.693,0.559,0.00142,0.00993,0.386,0.0506,-11.443,243533.0,mpb,1.0,,,,,,,,,,
Amei Te Ver,TIAGO IORC,90.034,0.588,0.772,0.668,0.0582,1.79e-06,0.335,0.0314,-7.201,257847.0,mpb,1.0,,,,,,,,,,
Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,"Ivete Sangalo, Leo Santana",149.859,0.906,0.625,0.501,0.0349,0.0,0.871,0.064,-5.775,188253.0,mpb,1.0,,,,,,,,,,
Só Love Na Cabeça - Ao Vivo,Ivete Sangalo,171.917,0.871,0.552,0.643,0.000973,0.0,0.657,0.103,-6.115,200898.0,mpb,0.0,,,,,,,,,,
Geleira do tempo,"ANAVITÓRIA, Jorge & Mateus",149.626,0.57,0.56,0.32,0.289,0.0,0.122,0.0281,-7.855,211832.0,mpb,0.0,,,,,,,,,,
Outrória,"ANAVITÓRIA, OUTROEU",99.941,0.468,0.628,0.439,0.481,3.18e-06,0.0973,0.0299,-9.527,178728.0,mpb,1.0,,,,,,,,,,
Solução - Acústico,UM44K,120.787,0.283,0.592,0.56,0.811,0.0,0.0903,0.0296,-8.672,264258.0,mpb,0.0,,,,,,,,,,
Eu Não Valho Nada,"Lagum, Cynthia Luz",130.044,0.479,0.724,0.433,0.286,0.0,0.0981,0.072,-6.366,197077.0,mpb,1.0,,,,,,,,,,
"Ai, Amor",ANAVITÓRIA,103.94,0.532,0.725,0.559,0.546,0.00131,0.0969,0.0457,-10.531,220567.0,mpb,1.0,,,,,,,,,,
Fica,"ANAVITÓRIA, Matheus & Kauan",188.399,0.509,0.493,0.522,0.469,0.0,0.093,0.0367,-6.461,184267.0,mpb,0.0,,,,,,,,,,
Grupo bom,"UM44K, Luan Otten",121.913,0.474,0.795,0.682,0.704,0.0,0.107,0.0439,-7.989,179426.0,mpb,0.0,,,,,,,,,,
Pulando na pipoca,"LUDMILLA, Ivete Sangalo",174.736,0.953,0.554,0.775,0.386,0.0,0.0406,0.32,-1.1,181000.0,mpb,1.0,,,,,,,,,,
Perdoa,ANAVITÓRIA,149.948,0.41,0.676,0.62,0.722,0.0,0.144,0.0734,-10.014,222041.0,mpb,0.0,,,,,,,,,,
Cria Da Ivete - Ao Vivo,Ivete Sangalo,135.958,0.918,0.766,0.842,0.116,1.02e-06,0.305,0.164,-5.447,237798.0,mpb,0.0,,,,,,,,,,
Me conta da tua janela,ANAVITÓRIA,120.584,0.137,0.394,0.132,0.954,3.74e-06,0.112,0.0342,-12.997,202008.0,mpb,1.0,,,,,,,,,,
Canção De Hotel,ANAVITÓRIA,159.799,0.365,0.705,0.397,0.659,0.000161,0.0976,0.0515,-11.316,168681.0,mpb,1.0,,,,,,,,,,
Estaca Zero,"Luan Santana, Ivete Sangalo",165.042,0.746,0.639,0.845,0.757,1.71e-06,0.204,0.0331,-7.173,166110.0,mpb,0.0,,,,,,,,,,
"Amarelo, azul e branco","ANAVITÓRIA, Rita Lee",100.884,0.542,0.589,0.327,0.125,3.31e-05,0.0883,0.0746,-8.359,201453.0,mpb,1.0,,,,,,,,,,
Você mentiu,"Anitta, Caetano Veloso",82.01,0.328,0.809,0.304,0.648,1.51e-05,0.107,0.0351,-11.966,179268.0,mpb,0.0,,,,,,,,,,
Avisa Que Eu Cheguei - Ao Vivo,"Naiara Azevedo, Ivete Sangalo",92.298,0.912,0.669,0.676,0.126,0.0,0.348,0.121,-2.729,175761.0,mpb,1.0,,,,,,,,,,
Hino do Galo,Alceu Valença,104.831,0.779,0.538,0.916,0.317,0.0,0.0447,0.15,-7.015,214601.0,mpb,1.0,,,,,,,,,,
A Gente Junto,ANAVITÓRIA,119.891,0.208,0.762,0.43,0.894,0.0052,0.109,0.0386,-14.136,218032.0,mpb,1.0,,,,,,,,,,
Meu Abrigo,Melim,184.016,0.612,0.512,0.702,0.205,0.0,0.143,0.0464,-7.322,231617.0,mpb,0.0,,,,,,,,,,
Minha Felicidade,Roberta Campos,123.92,0.475,0.611,0.439,0.448,1.47e-06,0.177,0.0296,-11.378,229480.0,mpb,0.0,,,,,,,,,,
Gelo,Melim,169.909,0.563,0.542,0.897,0.242,0.0,0.109,0.0958,-7.446,149728.0,mpb,1.0,,,,,,,,,,
Partilhar,"Rubel, ANAVITÓRIA",123.959,0.533,0.617,0.589,0.47,0.0,0.114,0.0395,-6.386,262552.0,mpb,1.0,,,,,,,,,,
Se Tudo Acaba,ANAVITÓRIA,99.968,0.352,0.711,0.403,0.734,0.000292,0.104,0.0259,-10.729,244775.0,mpb,1.0,,,,,,,,,,
Pra Me Refazer,"Sandy, ANAVITÓRIA",139.724,0.523,0.58,0.473,0.53,0.0,0.116,0.032,-7.362,215116.0,mpb,0.0,,,,,,,,,,
Dois Corações,Melim,131.633,0.142,0.511,0.222,0.891,0.0,0.108,0.0308,-11.271,182993.0,mpb,1.0,,,,,,,,,,
Coisa Linda,TIAGO IORC,93.969,0.489,0.634,0.202,0.405,0.00819,0.097,0.0279,-9.325,178719.0,mpb,1.0,,,,,,,,,,
não passa vontade,"ANAVITÓRIA, DUDA BEAT",172.064,0.567,0.476,0.427,0.174,6.73e-05,0.0895,0.075,-7.691,221763.0,mpb,0.0,,,,,,,,,,
Detesto Despedidas,Lagum,94.055,0.663,0.801,0.638,0.0857,8.53e-06,0.117,0.108,-9.306,174721.0,mpb,0.0,,,,,,,,,,
La Belle De Jour,Alceu Valença,105.062,0.404,0.644,0.689,0.159,0.000291,0.167,0.0348,-12.54,268760.0,mpb,0.0,,,,,,,,,,
À Vontade,"Ivete Sangalo, Wesley Safadão",154.067,0.867,0.741,0.875,0.144,0.0,0.132,0.0543,-5.643,220708.0,mpb,1.0,,,,,,,,,,
Avisa Que Eu Cheguei,"Naiara Azevedo, Ivete Sangalo",91.991,0.913,0.755,0.688,0.139,0.0,0.564,0.108,-3.251,175761.0,mpb,1.0,,,,,,,,,,
No Meu Pé de Serra,Dominguinhos,164.868,0.756,0.635,0.972,0.278,1.1e-06,0.0712,0.0408,-6.091,112760.0,mpb,0.0,,,,,,,,,,
Quem Me Dera - Remix,"EME, Almy, Gabriel Gonti, Lorena Chaves",123.964,0.732,0.587,0.483,0.022,0.0,0.403,0.0364,-4.046,205497.0,mpb,1.0,,,,,,,,,,
Escorpião,"Xamã, Agnes Nunes, Neo Beats, Bagua Records",115.88,0.464,0.79,0.362,0.438,0.0,0.116,0.189,-7.435,208966.0,mpb,1.0,,,,,,,,,,
Trevo (Tu),"ANAVITÓRIA, TIAGO IORC",99.808,0.372,0.668,0.246,0.854,0.000172,0.163,0.0269,-8.203,205468.0,mpb,0.0,,,,,,,,,,
Cor De Marte,ANAVITÓRIA,123.943,0.281,0.721,0.148,0.706,9.86e-06,0.117,0.0342,-8.991,191290.0,mpb,0.0,,,,,,,,,,
Tempo Perdido,Legião Urbana,186.007,0.662,0.293,0.221,0.0079,0.00112,0.271,0.0486,-13.076,302200.0,mpb,1.0,,,,,,,,,,
Bilhetes,TIAGO IORC,75.022,0.383,0.537,0.277,0.721,2.62e-05,0.103,0.0313,-10.979,291254.0,mpb,0.0,,,,,,,,,,
Pra Você Guardei O Amor,"Nando Reis, Ana Cañas",91.615,0.386,0.485,0.354,0.837,0.0,0.207,0.0388,-9.189,343813.0,mpb,0.0,,,,,,,,,,
Várias Queixas,Gilsons,91.002,0.508,0.743,0.256,0.463,0.000153,0.223,0.0516,-8.024,170110.0,mpb,1.0,,,,,,,,,,
relicário,ANAVITÓRIA,159.567,0.26,0.431,0.157,0.84,0.00015,0.104,0.0382,-12.001,245539.0,mpb,1.0,,,,,,,,,,
Cheguei Pra Te Amar,"Ivete Sangalo, Mc Livinho",101.985,0.811,0.765,0.702,0.14,9.45e-06,0.0745,0.0627,-5.646,197494.0,mpb,1.0,,,,,,,,,,
Ouvi Dizer,Melim,81.011,0.614,0.641,0.727,0.0745,0.0,0.093,0.0532,-7.847,210889.0,mpb,0.0,,,,,,,,,,
Porque Eu Te Amo,ANAVITÓRIA,90.098,0.613,0.581,0.214,0.623,1.75e-05,0.212,0.0372,-9.444,216829.0,mpb,0.0,,,,,,,,,,
Macetando,Ivete Sangalo,129.991,0.789,0.807,0.806,0.0582,0.0,0.722,0.0771,-5.218,167787.0,mpb,0.0,,,,,,,,,,
Tua Caramassa,TIAGO IORC,93.069,0.413,0.686,0.657,0.251,0.0,0.112,0.0403,-10.264,223189.0,mpb,1.0,,,,,,,,,,
Você Não Presta,Mallu Magalhães,168.12,0.658,0.604,0.825,0.184,1.09e-06,0.114,0.0667,-6.596,235129.0,mpb,1.0,,,,,,,,,,
Escorpião,"Xamã, Bagua Records, Agnes Nunes, Neo Beats",116.165,0.463,0.78,0.38,0.435,0.0,0.117,0.19,-7.44,208966.0,mpb,0.0,,,,,,,,,,
Oi,Lagum,134.093,0.56,0.807,0.725,0.296,0.0,0.101,0.0459,-9.356,175973.0,mpb,1.0,,,,,,,,,,
Tropicana (Morena Tropicana),Alceu Valença,134.221,0.814,0.64,0.782,0.118,0.0,0.223,0.137,-6.701,233960.0,mpb,1.0,,,,,,,,,,
A Vida Nunca Cansa,TIAGO IORC,110.632,0.114,0.413,0.0841,0.916,1.55e-06,0.103,0.0392,-14.113,285305.0,mpb,0.0,,,,,,,,,,
Areia,"Sandy, Lucas Lima",87.041,0.209,0.358,0.106,0.817,0.0,0.106,0.0329,-10.562,223580.0,mpb,0.0,,,,,,,,,,
Amei Te Ver - Acústica,TIAGO IORC,89.98,0.515,0.743,0.396,0.21,0.0,0.137,0.0319,-6.038,254096.0,mpb,0.0,,,,,,,,,,
Deus Me Proteja,Chico César,156.946,0.61,0.418,0.719,0.328,0.000227,0.257,0.084,-8.828,293510.0,mpb,0.0,,,,,,,,,,
Calendário,ANAVITÓRIA,137.482,0.266,0.559,0.16,0.833,0.0,0.119,0.0394,-10.134,225737.0,mpb,1.0,,,,,,,,,,
Dona Cila,Maria Gadú,87.49,0.251,0.583,0.277,0.683,2.41e-05,0.11,0.0303,-10.437,211080.0,mpb,1.0,,,,,,,,,,
Preta,ANAVITÓRIA,145.031,0.268,0.73,0.462,0.914,0.012,0.107,0.0532,-12.682,188892.0,mpb,0.0,,,,,,,,,,
Pupila,"ANAVITÓRIA, Vitor Kley",88.794,0.426,0.716,0.434,0.401,0.0,0.11,0.128,-9.576,202288.0,mpb,1.0,,,,,,,,,,
"No Groove (Pega, Pega, Pega)","Ivete Sangalo, Psirico",144.979,0.93,0.732,0.908,0.0286,0.000451,0.0887,0.0683,-5.495,170279.0,mpb,1.0,,,,,,,,,,
Apenas Mais uma de Amor,Lulu Santos,165.961,0.355,0.39,0.262,0.0563,0.0,0.735,0.0345,-13.509,218267.0,mpb,1.0,,,,,,,,,,
Tangerina,TIAGO IORC,100.012,0.446,0.685,0.271,0.121,0.00307,0.181,0.0452,-9.966,231950.0,mpb,1.0,,,,,,,,,,
AmarElo (Sample: Sujeito de Sorte - Belchior),"Emicida, Majur, Pabllo Vittar",172.062,0.762,0.558,0.535,0.0344,2.19e-05,0.0277,0.372,-6.355,321493.0,mpb,0.0,,,,,,,,,,
Solução,"UM44K, Matheus & Kauan",128.928,0.444,0.5,0.385,0.645,0.0,0.102,0.029,-8.437,249611.0,mpb,0.0,,,,,,,,,,
O Mundo Vai,Ivete Sangalo,165.87,0.926,0.552,0.674,0.0122,1.36e-05,0.289,0.166,-5.98,172721.0,mpb,0.0,,,,,,,,,,
Laços,TIAGO IORC,151.954,0.264,0.397,0.35,0.691,1.22e-06,0.0777,0.0322,-12.758,204896.0,mpb,0.0,,,,,,,,,,
Será,"Lagum, IZA",98.963,0.57,0.752,0.519,0.24,0.0,0.325,0.0751,-6.398,177299.0,mpb,0.0,,,,,,,,,,
4 da manhã,UM44K,111.971,0.474,0.794,0.857,0.66,0.0,0.112,0.0387,-6.993,216429.0,mpb,0.0,,,,,,,,,,
Anunciação,Alceu Valença,99.92,0.745,0.539,0.78,0.451,0.000239,0.103,0.0279,-7.854,288160.0,mpb,0.0,,,,,,,,,,
Vamo ou Bora?,XANDDY HARMONIA,139.896,0.862,0.701,0.61,0.387,0.0,0.671,0.0485,-4.54,256000.0,mpb,1.0,,,,,,,,,,
Dói Sem Tanto,ANAVITÓRIA,50.7,0.522,0.362,0.423,0.733,1.18e-05,0.121,0.0967,-9.875,238813.0,mpb,0.0,,,,,,,,,,
Queima Minha Pele,"Baco Exu do Blues, Tim Bernardes",120.021,0.668,0.792,0.322,0.11,1.94e-06,0.173,0.155,-5.174,227419.0,mpb,1.0,,,,,,,,,,
Sei,TIAGO IORC,100.099,0.0307,0.34,0.157,0.871,0.000117,0.108,0.043,-16.542,227527.0,mpb,0.0,,,,,,,,,,
também não sei de nada :D,"Luísa Sonza, Lulu Santos",142.528,0.866,0.633,0.794,0.139,0.0,0.349,0.0902,-5.994,170404.0,mpb,1.0,,,,,,,,,,
Cecília,ANAVITÓRIA,132.039,0.052,0.469,0.293,0.986,1.87e-05,0.0745,0.0411,-15.808,171888.0,mpb,0.0,,,,,,,,,,
Um Corpo no Mundo,Luedji Luna,92.0,0.58,0.62,0.55,0.62,0.02,0.11,0.08,-8.0,225000.0,mpb,1.0,,,,,,,,,,
Banho de Folhas,Luedji Luna,88.0,0.55,0.58,0.6,0.68,0.05,0.1,0.06,-8.5,235000.0,mpb,1.0,,,,,,,,,,
Cabô,Luedji Luna,95.0,0.62,0.65,0.65,0.55,0.01,0.12,0.07,-7.5,215000.0,mpb,1.0,,,,,,,,,,
Ain Que Saudade D'Ocê,Luedji Luna,85.0,0.5,0.55,0.48,0.72,0.08,0.09,0.05,-9.0,245000.0,mpb,0.0,,,,,,,,,,
,,,0.91,0.682,0.896,0.534,0.0,0.35,0.124,-3.791,184207.0,,,0.0,spotify:track:1DdnD06naRACOpK8lAnLp1,Marília Mendonça,O Que É Amor Pra Você - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",9.0,1.0,163.985,4.0,1yR65psqiazQpeM79CcGh8
